bpdata_raw1,bpdata_raw2,bpdata_raw3,bpdata_raw4,bpdata_raw5,bpdata_raw6,bpdata_raw7,bpdata_raw8,bpdata_raw9,bpdata_raw10,bpdata_raw11,bpdata_raw12,bpdata_raw13,bpdata_raw14,bpdata_raw15,bpdata_raw16,bpdata_raw17,bpdata_raw18,bpdata_raw19,bpdata_raw20,bpdata_raw21,bpdata_raw22,bpdata_raw23,bpdata_raw24,bpdata_raw25,bpdata_raw26,bpdata_raw27,bpdata_raw28,bpdata_raw29,bpdata_raw30,bpdata_raw31,bpdata_raw32,bpdata_raw33,bpdata_raw34,bpdata_raw35,bpdata_raw36,bpdata_raw37,bpdata_raw38,bpdata_raw39,bpdata_raw40,bpdata_raw41,bpdata_raw42,bpdata_raw43,bpdata_raw44,bpdata_raw45,bpdata_raw46,bpdata_raw47,bpdata_raw48,bpdata_raw49,bpdata_raw50,bpdata_raw51,bpdata_raw52,bpdata_raw53,bpdata_raw54,bpdata_raw55,bpdata_raw56,bpdata_raw57,bpdata_raw58,bpdata_raw59,bpdata_raw60,bpdata_raw61,bpdata_raw62,bpdata_raw63,bpdata_raw64,bpdata_raw65,bpdata_raw66,bpdata_raw67,bpdata_raw68,bpdata_raw69,bpdata_raw70,bpdata_raw71,bpdata_raw72,bpdata_raw73,bpdata_raw74,bpdata_raw75,bpdata_raw76,bpdata_raw77,bpdata_raw78,bpdata_raw79,bpdata_raw80,bpdata_raw81,bpdata_raw82,bpdata_raw83,bpdata_raw84,bpdata_raw85,bpdata_raw86,bpdata_raw87,bpdata_raw88,bpdata_raw89,bpdata_raw90,bpdata_raw91,bpdata_raw92,bpdata_raw93,bpdata_raw94,bpdata_raw95,bpdata_raw96,bpdata_raw97,bpdata_raw98,bpdata_raw99,bpdata_raw100,bpdata_raw101,bpdata_raw102,bpdata_raw103,bpdata_raw104,bpdata_raw105,bpdata_raw106,bpdata_raw107,bpdata_raw108,bpdata_raw109,bpdata_raw110,bpdata_raw111,bpdata_raw112,bpdata_raw113,bpdata_raw114,bpdata_raw115,bpdata_raw116,bpdata_raw117,bpdata_raw118,bpdata_raw119,bpdata_raw120,bpdata_raw121,bpdata_raw122,bpdata_raw123,bpdata_raw124,bpdata_raw125,bpdata_raw126,bpdata_raw127,bpdata_raw128,bpdata_raw129,bpdata_raw130,bpdata_raw131,bpdata_raw132,bpdata_raw133,bpdata_raw134,bpdata_raw135,bpdata_raw136,bpdata_raw137,bpdata_raw138,bpdata_raw139,bpdata_raw140,bpdata_raw141,bpdata_raw142,bpdata_raw143,bpdata_raw144,bpdata_raw145,bpdata_raw146,bpdata_raw147,bpdata_raw148,bpdata_raw149,bpdata_raw150,bpdata_raw151,bpdata_raw152,bpdata_raw153,bpdata_raw154,bpdata_raw155,bpdata_raw156,bpdata_raw157,bpdata_raw158,bpdata_raw159,bpdata_raw160,bpdata_raw161,bpdata_raw162,bpdata_raw163,bpdata_raw164,bpdata_raw165,bpdata_raw166,bpdata_raw167,bpdata_raw168,bpdata_raw169,bpdata_raw170,bpdata_raw171,bpdata_raw172,bpdata_raw173,bpdata_raw174,bpdata_raw175,bpdata_raw176,bpdata_raw177,bpdata_raw178,bpdata_raw179,bpdata_raw180,bpdata_raw181,bpdata_raw182,bpdata_raw183,bpdata_raw184,bpdata_raw185,bpdata_raw186,bpdata_raw187,bpdata_raw188,bpdata_raw189,bpdata_raw190,bpdata_raw191,bpdata_raw192,bpdata_raw193,bpdata_raw194,bpdata_raw195,bpdata_raw196,bpdata_raw197,bpdata_raw198,bpdata_raw199,bpdata_raw200,bpdata_raw201,bpdata_raw202,bpdata_raw203,bpdata_raw204,bpdata_raw205,bpdata_raw206,bpdata_raw207
4366.088,2596.9,13.093,25.654,38.141,556.775,26.622,16.02,19.365,63.613,0.00776324251824517,1440.159,56.864,11.0033175831909,37.498,146.197,198.529,3035.1,27.348,27.335,34.8773333333333,34.0333666666667,42.3685333333333,34.4474666666667,20.3511666666667,44.4151,29.1617666666667,27.8814333333333,48.8849666666667,22.3744333333333,86.0333333333333,66064.3333333333,54478.6666666667,17827.6666666667,44253,21811.3333333333,10899.6666666667,6928,3309.66666666667,4016,3109,1955.33333333333,4743,4287.66666666667,1569.33333333333,674,12987,11585.6666666667,6734.73333333333,3166.16666666667,2869,2317.33333333333,6399.33333333333,74713.6666666667,59.6666666666667,3.8,3.59583899938057,0.220161292314197,13.1,2.26666666666667,4.1,1634.66666666667,895.333333333333,262.666666666667,171,1226.66666666667,879,438,425,2121.33333333333,64.907,62.292,40.5666666666667,37.8,3.36666666666667,64,1483.33333333333,480.666666666667,1228.33333333333,374.666666666667,262,591.333333333333,255,60.5833333333333,335893.333333333,87503,82625.6666666667,72032.3333333333,310850.666666667,16793.3333333333,44.0666666666667,42.2,57.0333333333333,416.776666666667,19.708,20.441,19.894,25.773,23.082,30.734,55.821,22.393,14.725,14.042,33.646,48.595,208.494,30.18,19.697,60.341,11.855,19.139,15.239,8.572,15.87,18.536,14.336,19.643,14.887,33.5,34.8666666666667,35.7666666666667,33.4,35.7,38.7333333333333,32,32.2333333333333,1.51997641799146,4.82202865207255,68.8666666666667,0.366906291314494,0.140401738670179,0.179374246048951,0.133226707732495,62.349,61.094,43.903,42.114,24.838,24.315,20.193,3.89333333333333,4.3,4.83666666666667,NaN,5.12666666666667,5.24666666666667,NaN,5.61666666666667,6.33,1.08333333333333,NaN,0.536666666666667,0.826666666666667,0.946666666666667,0.264906666666667,NaN,NaN,NaN,2.65822727079467,NaN,8.78115239009908,24.9785321768743,21.537942991805,4.09278033152351,2.4349603511846,5.11941207755478,2.68622009225631,NaN,5.11941207755478,NaN,94.4366666666667,172409.225489732,19055.9673482674,651.703243376166,153299.329978321,5242.74988135663,120987.083946984,134316.088809002,51455.8683415244,38093.1366807291,908.14,11.88026,NaN,NaN,NaN,117.380840702562,NaN,NaN,NaN,NaN,NaN,1.25252529012074,1.25555880821164,NaN,94.8666666666667,NaN,34609.9333333333,34948.490551,38.8761333333333,912379.323304667,0.668579580604571,NaN,NaN,NaN,NaN,1.29964695082983
4401.233,2612.7,13.126,25.867,38.314,568.785,27.421,16.53,19.755,67.297,0.00749221865781703,1451.435,56.905,11.2122116149562,38.157,150.365,208.999,3057.1,27.571,27.542,35.8106,34.9942666666667,43.9818333333333,35.4847666666667,20.8713333333333,46.6283666666667,31.2769333333333,29.8943,50.109,22.6768333333333,87.1666666666667,66609.3333333333,54918.6666666667,17936.6666666667,44672,21937.3333333333,10956,6980.66666666667,3334,4070,3146.66666666667,1964.66666666667,4798.33333333333,4336.66666666667,1591.33333333333,666.666666666667,13073.6666666667,11690.6666666667,6806.13333333333,3177.2,2873.66666666667,2354.33333333333,6462.66666666667,75216.3333333333,59.8666666666667,3.9,3.70634480542174,0.236279479075689,13.5,2.33333333333333,4.33333333333333,1675.33333333333,929,297.333333333333,185,1255.66666666667,914.333333333333,480.666666666667,421.666666666667,2177,65.203,62.575,40.6333333333333,37.8,3.33333333333333,65.6666666666667,1402.66666666667,435,1297.33333333333,361.666666666667,205.666666666667,558.666666666667,276.666666666667,59.9166666666667,344415,89398.3333333333,86262,73450.6666666667,315900.666666667,16826.6666666667,50.8,48.7333333333333,57.4,421.356666666667,19.877,20.646,20.112,26.069,23.292,30.97,56.385,22.544,14.865,14.175,34.189,48.913,209.743,30.325,19.773,60.927,11.892,19.358,15.322,8.707,15.999,18.82,14.51,19.964,14.983,33.8666666666667,35.2333333333333,35.9333333333333,33.8333333333333,35.8666666666667,38.9,32.3,32.4333333333333,1.50036925900008,4.71275023463421,80.7,0.363268382089956,0.140785310383747,0.180986111809924,0.133358530058139,62.511,61.142,44.06,42.24,25.054,24.557,20.369,4.17333333333333,4.75333333333333,5.27,NaN,5.56333333333333,5.64333333333333,NaN,6.02666666666667,6.72333333333333,1.08,NaN,0.516666666666667,0.81,0.89,0.139483333333333,NaN,NaN,NaN,2.67755558377479,NaN,8.83622531858814,25.2541222775205,21.5877070181523,4.11436736340239,2.46440861789048,5.14349209970404,2.72677554756623,NaN,5.14349209970404,NaN,94.54,173135.426827559,19721.9716699941,670.586013008396,153437.52219718,5217.17899091399,121292.016491296,134796.896457314,51891.7746148587,38338.5303702451,886.7233,14.25181,NaN,NaN,NaN,118.622393117828,NaN,NaN,NaN,NaN,NaN,1.01973470240958,2.52564495769324,NaN,91.9666666666667,NaN,35142.5333333333,35177.964297,40.5037,920744.019886667,0.663570244617654,NaN,NaN,NaN,NaN,1.28516121230899
4490.609,2674.8,13.942,26.266,39.068,580.189,28.034,17.159,20.337,67.496,0.00670866690909852,1477.236,57.895,11.6860121975211,38.855,154.745,221.313,3109.3,28.236,28.164,36.3217666666667,35.4227,44.4109333333333,36.1313333333333,21.4186,47.1798,32.0204666666667,32.5342666666667,50.3454666666667,22.9927666666667,87.3333333333333,67105,55286.6666666667,18053.6666666667,45054,22051,11052.3333333333,7001.33333333333,3332,4115.33333333333,3180.66666666667,1976,4842,4369.66666666667,1608.66666666667,665.333333333333,13143.3333333333,11818.3333333333,6846.33333333333,3190.76666666667,2865,2392.33333333333,6561,75102.6666666667,59.4666666666667,3.73333333333333,3.51254158108564,0.234154575392215,12.5333333333333,2.33333333333333,4.03333333333333,1606.33333333333,844.333333333333,290,182.666666666667,1188.33333333333,854.333333333333,455.666666666667,397,2003,65.26,62.686,40.6666666666667,37.7,3.4,66.6666666666667,1476,497.333333333333,1297,368.666666666667,206,613,288,63.25,349135.666666667,90678.6666666667,87222.3333333333,74704,317167.666666667,22460.6666666667,52.8333333333333,53.0666666666667,57.4666666666667,427.756666666667,20.087,20.878,20.332,26.327,23.546,31.257,56.75,22.777,15.042,14.346,34.185,49.65,211.288,30.461,19.963,61.841,11.973,19.543,15.411,8.848,16.204,19.122,14.693,20.343,15.219,34.2,35.6666666666667,36.2,34.1333333333333,36.0666666666667,39.1,32.6333333333333,32.7,1.48603016165691,4.7177284386316,76.8,0.362408810630784,0.141451830786496,0.183123674478269,0.135225309881974,63.565,62.333,45.043,43.157,25.246,24.667,20.785,4.78666666666667,5.05,5.24666666666667,NaN,5.47333333333333,5.61,NaN,6.12666666666667,6.83,1.22,NaN,0.196666666666667,0.423333333333333,0.56,0.373183333333333,NaN,NaN,NaN,2.68885673207882,NaN,8.85275741862639,25.4006327586713,21.4829507931075,4.15517648680869,2.49223716456972,5.09766891992589,2.77415838114007,0.0652668321749891,5.16293575210088,NaN,91.6266666666667,172390.664921957,19422.3197157065,649.734323064446,153013.524467614,5118.75719249296,119500.286131266,133290.219136838,52879.8601639721,39100.4457851197,855.576666666667,16.4660633333333,NaN,NaN,NaN,120.304263540833,NaN,NaN,NaN,NaN,NaN,1.8303304522156,0.433393358109769,0.0827785569758954,93.4333333333333,NaN,37132.8333333333,36697.257292,41.4162666666667,926337.328508333,0.656179510707368,NaN,NaN,NaN,NaN,1.28042170435731
4566.442,2715.6,14.239,26.676,39.548,602.381,27.965,16.745,20.087,69.143,0.0115556049983773,1485.012,57.588,11.8877377304344,39.608,157.814,224.688,3161.2,28.78,28.678,36.8114666666667,35.6452,44.8411666666667,36.9209,21.8586333333333,48.8864,32.5505333333333,33.5404333333333,50.7156333333333,22.9986333333333,87.5,67704,55780.6666666667,18183,45462,22242,11123,7060,3384.66666666667,4156.33333333333,3208.33333333333,1980.33333333333,4883,4425,1624.66666666667,674.333333333333,13261,11923.3333333333,6936.83333333333,3221.13333333333,2876.66666666667,2418,6628.66666666667,75950,59.8,3.56666666666667,3.35247826083237,0.189201636092503,12.7333333333333,2.13333333333333,3.7,1586,805.666666666667,248.666666666667,149,1016,954,422,410.333333333333,1976,65.764,63.288,40.7,37.7,3.46666666666667,69,1470.66666666667,518.333333333333,1294.33333333333,358.666666666667,243.666666666667,592,275.666666666667,60.3166666666667,352265,92429.3333333333,84964.6666666667,75294,316049.333333333,18032,49.4333333333333,54.6333333333333,58.3333333333333,433.713333333333,20.291,21.12,20.559,26.563,23.793,31.522,57.096,22.993,15.222,14.519,34.355,50.187,212.096,30.457,20.116,62.98,11.956,19.75,15.515,8.977,16.405,19.34,14.885,20.863,15.413,34.5333333333333,36.0333333333333,36.5333333333333,34.2333333333333,36.4333333333333,39.7666666666667,32.8,32.8333333333333,1.45861775447423,4.58966147554319,70.3666666666667,0.359840654749925,0.141882724808868,0.183547884725005,0.135727555714462,63.975,62.808,45.475,43.608,25.421,24.83,21.159,5.98,5.52,5.65333333333333,NaN,5.94333333333333,5.74333333333333,NaN,6.25333333333333,7.02333333333333,1.28,NaN,0.133333333333333,0.423333333333334,0.223333333333333,0.458386666666667,NaN,NaN,NaN,2.69761346791689,NaN,8.90115198710584,25.5230167969617,21.4260834805818,4.21893140489414,2.52541857725883,5.15151017560639,2.82292894067732,0.0730740917945215,5.22458426740092,NaN,98.0233333333334,178576.501350131,19680.2102656208,648.534936511016,158878.025313635,5235.61225561549,124954.293753407,138999.376455892,53514.4147518474,39577.1248942389,901.8034,16.00884,NaN,NaN,NaN,120.181551964905,NaN,NaN,NaN,NaN,NaN,1.1105153629617,0.80899031575176,0.132583208805853,90.3666666666667,NaN,38246.8724384455,38306.521066,41.8047,950590.575053333,0.648660127641312,NaN,NaN,NaN,NaN,1.25942408234333
4599.332,2766.6,14.88,27.017,40.178,585.953,28.399,17.159,20.363,70.542,0.00626286599880156,1489.654,57.27,12.4295418413065,40.179,167.125,238.192,3168.9,28.972,28.864,37.0971,35.9893,45.4151333333333,37.1074666666667,21.7137333333333,50.3448666666667,33.0102,33.6365,51.3359,23.1192,87.1333333333333,68313.3333333333,56271,18257,45957,22356.3333333333,11154.3333333333,7102.66666666667,3420,4211,3249.33333333333,1995.33333333333,4938,4478.66666666667,1646,679.333333333333,13396.3333333333,12042.3333333333,7020.03333333333,3251.46666666667,2886.66666666667,2461,6694.66666666667,76100.6666666667,59.6333333333333,3.53333333333333,3.36076121601535,0.187622367737968,12.6,2.13333333333333,3.66666666666667,1608.66666666667,792.333333333333,250,148,1050.66666666667,904,429.666666666667,405,1952.66666666667,66.128,63.731,40.8,37.7,3.56666666666667,72,1585,589.333333333333,1388.33333333333,376.666666666667,231,664,313.333333333333,68.6166666666667,355699.666666667,94083.6666666667,85841,75307.3333333333,313760.333333333,19522,50.7,50.8,54.5666666666667,439.916666666667,20.502,21.357,20.757,26.71,23.971,31.812,57.572,23.213,15.398,14.687,34.623,50.576,213.684,30.881,20.269,64.008,12.069,19.896,15.605,9.106,16.574,19.573,15.112,21.391,15.579,35,36.5333333333333,36.8333333333333,34.4333333333333,36.7333333333333,40.2666666666667,32.8333333333333,33.0333333333333,1.45652041643788,4.48570350207922,71.2666666666667,0.355864491925873,0.142343928423188,0.184641867620853,0.135788529887711,64.155,63.123,45.46,43.649,25.869,25.245,20.94,5.94333333333333,5.19666666666667,5.29666666666667,NaN,5.51,5.46,NaN,6.07666666666667,6.86333333333333,1.40333333333333,NaN,0.1,0.313333333333333,0.263333333333333,0.722166666666667,NaN,NaN,NaN,2.71506200459998,NaN,8.97451711654901,25.7310058448052,21.4062383784967,4.27842586900085,2.57458353686023,5.20408821801773,2.85231799896453,0.0826275389320505,5.28671731786447,NaN,99.9166666666667,180109.422786451,19808.3165566506,651.742746418712,160248.343399691,5272.56797101711,126032.784766556,140127.864267996,54154.8010295423,39981.5585184548,903.9467,14.08198,NaN,NaN,NaN,119.95417463304,NaN,NaN,NaN,NaN,NaN,1.97099572474786,4.93043791052731,-0.0301400218200233,89.8666666666667,NaN,39152.7,39521.306274,42.2113,979225.711649333,0.64617499849698,NaN,NaN,NaN,NaN,1.2595669875345
4619.803,2779.1,14.792,27.315,40.187,592.327,29.069,17.755,20.918,71.518,0.00518052393143171,1490.99,56.991,12.5813655152753,40.512,165.017,236.185,3190.5,29.1,28.996,37.6604333333333,36.5093,46.3172333333333,37.6203333333333,22.1626,50.8216333333333,34.4452333333333,35.0222,51.8105,23.3067666666667,87.4333333333333,68983.6666666667,56866,18349.6666666667,46467.6666666667,22516,11215,7134.66666666667,3500.66666666667,4280.33333333333,3297,2013.33333333333,5009.33333333333,4537.66666666667,1672.66666666667,665.666666666667,13539.6666666667,12117.6666666667,7105.9,3280.3,2862,2496.66666666667,6759,76498.6666666667,59.6,3.4,3.22545261899323,0.178848025049368,12.2333333333333,2,3.63333333333333,1542.33333333333,789,223,141.666666666667,976,893,417,406.666666666667,1932.66666666667,66.515,64.124,40.8666666666667,37.5666666666667,3.73333333333333,76.6666666666667,1674,662,1415.33333333333,465.666666666667,239.666666666667,690,278,71.9166666666667,362735,95705.3333333333,90006.3333333333,78978.6666666667,321376,20240.3333333333,57.5333333333333,44.7,58.8333333333333,446.04,20.729,21.606,21.047,27.26,24.303,32.132,58.097,23.456,15.585,14.865,34.925,51.016,215.133,31.397,20.51,64.835,12.106,20.078,15.719,9.255,16.816,19.747,15.314,21.837,15.776,35.4333333333333,37.0666666666667,37.0666666666667,34.8,37,40.7666666666667,33.1333333333333,33.2666666666667,1.51662732976119,4.59725397893369,72.3666666666667,0.353289132702858,0.14301263062403,0.186364388157663,0.136842063347266,64.632,63.587,45.381,43.593,26.416,25.792,20.955,5.91666666666667,5.58666666666667,5.69,NaN,5.83666666666667,5.77,NaN,6.24333333333333,7.02666666666667,1.25666666666667,NaN,0.103333333333333,0.25,0.183333333333334,0.272163333333333,NaN,NaN,NaN,2.73425868672797,NaN,9.06204807576782,26.0229511938192,21.4503733093305,4.37340295691978,2.64242497320308,5.28895964222991,2.89947362164139,0.0924659635744461,5.38142869645602,NaN,105.213333333333,184665.553152903,19994.1477538897,653.743275379149,164703.671775394,5385.2716894358,129261.228054792,143602.866348938,55435.7579960382,41062.6868039651,962.66,11.99797,NaN,NaN,NaN,119.795371417134,NaN,NaN,NaN,NaN,NaN,1.57172085512247,2.6042008839957,-0.0536516177903505,92.0666666666667,NaN,39457.7999999999,39432.714862,42.8473,984067.117406667,0.638706626524765,NaN,NaN,NaN,NaN,1.24656808527146
4691.637,2810.2,15.071,27.558,40.633,627.207,29.878,18.402,21.453,73.919,0.00855223880278888,1494.713,56.832,13.0344795145585,40.881,145.249,213.907,3197,29.598,29.495,38.3930666666667,37.0152,46.9554,38.4702333333333,22.6469666666667,52.2182333333333,34.8731666666667,34.3967,52.5216,23.6712,88.1666666666667,69681,57460.3333333333,18497.3333333333,46943.6666666667,22737.3333333333,11355.3333333333,7142,3562.66666666667,4349,3341,2025,5074.66666666667,4591.66666666667,1699.33333333333,677.333333333333,13642.3333333333,12220.6666666667,7175.4,3300.83333333333,2900.66666666667,2490.66666666667,6829.33333333333,77166.3333333333,59.8333333333333,3.4,3.21462779135383,0.151931279924659,12.0666666666667,1.96666666666667,3.66666666666667,1533,806,228.666666666667,121.333333333333,984,901,422.666666666667,395,1970,67.471,64.724,40.6666666666667,37.6,3.63333333333333,79.3333333333333,1556,615.666666666667,1464,370,255.333333333333,584.333333333333,347,74.1833333333333,362346.333333333,95832.3333333333,90756.6666666667,78506.3333333333,323357,22077,61.4,46.0333333333333,57.2,451.293333333333,20.933,21.846,21.259,27.562,24.564,32.356,58.436,23.63,15.785,15.052,34.956,51.482,216.489,31.908,20.594,65.679,12.245,20.218,15.831,9.415,17.09,19.929,15.51,22.405,15.96,35.8666666666667,37.5666666666667,37.2666666666667,35.3333333333333,37.2,40.9666666666667,33.5666666666667,33.7333333333333,1.58741022202024,4.79394396518366,78.7,0.350934100509711,0.14357840102931,0.187670728848774,0.13732310372601,64.72,63.128,45.729,43.715,26.472,25.944,21.424,6.56666666666667,6.09333333333333,6.24666666666667,NaN,6.36333333333333,6.17666666666667,NaN,6.7,7.37666666666667,1.2,NaN,0.153333333333334,0.27,0.0833333333333336,0.44617,NaN,NaN,NaN,2.74221378405637,NaN,9.12435881389352,26.1767555105561,21.4209683538025,4.49621624536356,2.6916581567811,5.36231377756307,2.95837056412533,0.101632288422149,5.46394606598522,NaN,100.933333333333,183797.263641375,20067.8919831787,655.605156668941,163772.309434572,5350.33628220077,127442.371258725,142027.744283003,56391.4744834873,41769.519358372,927.6,14.7361766666667,NaN,NaN,NaN,119.925301321057,NaN,NaN,NaN,NaN,NaN,1.31428586658162,2.07452251224799,-0.150713743824259,96.5333333333333,NaN,40031.7,39651.582999,43.622,965020.134171667,0.639288468755914,NaN,NaN,NaN,NaN,1.24961236625385
4706.684,2828.2,15.03,27.897,40.723,623.511,30.035,18.593,21.687,73.227,0.00712391144168591,1490.022,56.115,13.1197771587744,41.227,177.816,256.109,3232.2,29.632,29.533,38.5606333333333,36.9026333333333,46.5491666666667,38.9518,22.7633333333333,53.2882333333333,34.1480333333333,32.4795666666667,52.3251666666667,23.8156666666667,87.5666666666667,70345.3333333333,58049.3333333333,18594,47447,22898.3333333333,11413.3333333333,7180.66666666667,3629.66666666667,4407,3385,2046,5135.66666666667,4649.66666666667,1722,674.666666666667,13805.6666666667,12296,7263.23333333333,3329.36666666667,2900,2522.33333333333,6873.66666666667,77605,59.9666666666667,3.43333333333333,3.27270312815948,0.158861837254977,12.2,2,3.73333333333333,1637.66666666667,740,252.666666666667,127.666666666667,1010.66666666667,945.333333333333,418.333333333333,399.333333333333,2001.33333333333,67.612,65.324,40.8,37.6,3.63333333333333,79.3333333333333,1418,566,1372.66666666667,332,203.666666666667,561,322.333333333333,78.5166666666667,364755.666666667,95477.6666666667,90432.3333333333,78371.3333333333,330058.666666667,22399.6666666667,65.2666666666667,49.2333333333333,54.9,457.23,21.201,22.11,21.54,27.854,24.876,32.744,58.874,23.96,16,15.255,35.147,51.993,217.932,32.229,20.914,66.452,12.474,20.428,15.967,9.607,17.418,20.168,15.734,22.83,16.155,36.4333333333333,38.1666666666667,37.8,35.7333333333333,37.7666666666667,42.1666666666667,33.8,33.9,1.60249566300834,4.95853865818214,79.6666666666667,0.348272446024592,0.144131830541885,0.192222671356424,0.137498645543214,64.745,63.739,45.362,43.68,27.172,26.578,21.191,8.32666666666667,6.19666666666667,6.34333333333333,NaN,6.57333333333333,6.35333333333333,NaN,6.88666666666667,7.58666666666667,1.23333333333333,NaN,0.146666666666667,0.376666666666666,0.156666666666667,1.34617666666667,NaN,NaN,NaN,2.73131029263128,NaN,9.08821916840187,26.0931393735644,21.196342025301,4.60218137211802,2.73325352985704,5.42314522442941,3.00156629493111,0.116983630774952,5.54012885520437,NaN,101.673333333333,183732.15011592,20212.5280767437,652.597832617996,163488.366647243,5278.51604347333,126587.703349176,141540.819469114,56952.2266308818,42191.3306468063,926.283366666667,14.5569966666667,NaN,NaN,NaN,120.076886208967,NaN,NaN,NaN,NaN,NaN,1.15869938330967,2.66473802248161,-0.345135259510896,91.3666666666667,NaN,41290.5,41366.222384,44.2383,970896.244344667,0.655837723033322,NaN,NaN,NaN,NaN,1.26191177797873
4736.143,2841.9,14.987,28.119,40.875,636.17,30.466,18.835,22.18,72.646,0.00818091852378613,1493.466,56.229,12.9720327733785,41.335,173.552,252.791,3300.6,29.792,29.7,39.0235,37.3485,47.4298666666667,39.5882666666667,23.2771666666667,53.8980333333333,34.8839333333333,34.8178,53.2442666666667,23.8795,87.7,70884,58520,18676.3333333333,47854.3333333333,23029.6666666667,11476.6666666667,7199.66666666667,3664.66666666667,4454,3430,2059.33333333333,5183.66666666667,4696.33333333333,1740.66666666667,688.666666666667,13926.3333333333,12364,7337.2,3360.5,2901.33333333333,2542.33333333333,6920.33333333333,78153,60.2333333333333,3.56666666666667,3.43740438457732,0.18092261671565,12.5333333333333,2.16666666666667,3.76666666666667,1672,881.333333333333,233.666666666667,146.666666666667,999,1004.66666666667,457,449.666666666667,2112,67.809,65.637,40.6,37.5,3.56666666666667,77.6666666666667,1372.33333333333,513.333333333333,1286,313.666666666667,161.666666666667,562,335.333333333333,72.0833333333333,367866,95831.6666666667,90117.6666666667,79427,330908,22255.3333333333,68.3,49.8666666666667,50.5666666666667,464.613333333333,21.462,22.366,21.847,28.097,25.134,33.112,59.155,24.295,16.214,15.457,35.238,52.399,218.709,32.452,21.335,67.279,12.446,20.669,16.14,9.764,17.649,20.387,16.008,23.178,16.35,36.9333333333333,38.7,38.2,35.9333333333333,38.1,42.7333333333333,33.9666666666667,34.1333333333333,1.63205629994869,5.04335481182129,82.8333333333333,0.345771389591199,0.144864000363633,0.194193365552437,0.138604356140952,65.011,64.224,45.389,43.799,27.679,27.037,21.126,8.98333333333333,7.02333333333333,7.25,NaN,7.65333333333333,6.85666666666667,NaN,7.06333333333333,7.91666666666667,1.06,NaN,0.226666666666667,0.63,-0.166666666666667,1.41965666666667,NaN,NaN,NaN,2.72184103059715,NaN,9.02429877283844,25.9580111167783,20.8744687237154,4.6228564835145,2.74386784563662,5.43856483216193,3.01712185094586,0.134416594894558,5.57297994207705,NaN,94.4666666666667,183012.849382669,20220.0334870688,638.849087401865,162753.19966262,5142.16423739816,125833.051740788,140556.372800496,57345.6745322509,42456.4765821733,832.063333333333,18.7067,NaN,NaN,NaN,120.629088300641,NaN,NaN,NaN,NaN,NaN,1.24259838277896,1.07768017421208,-0.256158469453705,86.3333333333333,NaN,41729.4333333333,42091.82108,45.7454666666667,976979.339050333,0.648320294492024,NaN,NaN,NaN,NaN,1.24447745299049
4715.469,2864.6,14.93,28.469,41.149,605.453,29.788,18.677,22.064,67.652,0.0044502466244609,1473.931,54.96,12.9792043399638,41.264,179.527,250.014,3326.5,29.577,29.489,38.7788666666667,36.8810666666667,46.9288666666667,39.5667,23.0306666666667,54.0655666666667,33.9402,34.0577333333333,53.0619,23.496,86.2333333333333,71149,58697.3333333333,18521.6666666667,48249,22900,11331.6666666667,7190,3687.33333333333,4503.33333333333,3459.66666666667,2063,5228.33333333333,4740.66666666667,1760,691,14042.3333333333,12451.6666666667,7405.9,3389.3,2875.33333333333,2579.33333333333,6997,78575.3333333333,60.2666666666667,3.56666666666667,3.42227894093155,0.169322794509063,12,2.26666666666667,3.7,1659.66666666667,874.666666666667,255,138,1073.66666666667,1005.66666666667,439.666666666667,395.333333333333,2123.66666666667,67.48,65.438,40.5333333333333,37.4666666666667,3.46666666666667,77,1239,475,1187.33333333333,249.666666666667,184,521,284.333333333333,74.85,370969.666666667,97357.6666666667,87872.3333333333,78075,329807,19978,65.9,53.7666666666667,50.1666666666667,470.78,21.71,22.63,22.12,28.468,25.428,33.421,59.52,24.553,16.439,15.673,35.528,52.748,218.7,32.709,21.64,67.975,12.414,20.885,16.306,9.952,17.905,20.604,16.344,23.568,16.524,37.5,39.2333333333333,38.7333333333333,36.5,38.7,43.8333333333333,34.4,34.5666666666667,1.6447319920107,5.0435192431811,83.1,0.344683567301548,0.145384647987557,0.197083292617405,0.138756117847143,65.269,64.581,45.199,43.701,28.324,27.677,20.831,8.94,7.35333333333333,7.60333333333333,NaN,7.9,7.29666666666667,NaN,7.46666666666667,8.37333333333333,1.07666666666667,NaN,0.25,0.546666666666666,-0.0566666666666669,1.17536666666667,NaN,NaN,NaN,2.72879610604338,NaN,8.99117715775694,25.8760583050238,20.6338166215479,4.65635042073407,2.75070540354635,5.44049509450097,3.0153984882998,0.153113891535098,5.59360751306509,NaN,94.28,180551.295669675,20303.8535126602,636.658175130249,160274.415395775,5025.6478043597,122810.28519794,137852.475409367,57686.0238908872,42698.8202603083,820.9367,15.79311,NaN,NaN,NaN,119.6834873332,NaN,NaN,NaN,NaN,NaN,0.685903199103101,-0.0287114817162469,0.437830949647217,79.9333333333333,NaN,43320.6,43211.619968,46.2982,962497.912875667,0.640757913573391,NaN,NaN,NaN,NaN,1.22407980399803
